Contact Id (18 digit),Opportunity Id (18 Digit),Lead Source (recent),Stage,[REDACTED],Recurring [REDACTED],Created Date,Close Date
003Dm0000015xjwIAA,006Dm000001qxEnIAI,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000015xeNIAQ,006Dm000001qxACIAY,Drift,Closed Lost,30000,0,[REDACTED],[REDACTED]
003Dm0000015xcSIAQ,006Dm000001qx8pIAA,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015xeIIAQ,006Dm000001qxA7IAI,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015xCjIAI,006Dm000001qwyBIAQ,Drift,Referred to [REDACTED],50000,0,[REDACTED],[REDACTED]
003Dm0000015xVQIAY,006Dm000001qx73IAA,Contact Sales,Closed Lost,40000,0,[REDACTED],[REDACTED]
003Dm0000015xGlIAI,006Dm000001qx0bIAA,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015xbFIAQ,006Dm000001qx86IAA,Drift,Qualified Opportunity,,0,[REDACTED],[REDACTED]
003Dm0000015xAyIAI,006Dm000001qwxSIAQ,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000015xGMIAY,[REDACTED],Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015xCtIAI,006Dm000001qwyGIAQ,Contact Sales,Closed Lost,23000,0,[REDACTED],[REDACTED]
003Dm0000015xJpIAI,006Dm000001qx31IAA,Contact Sales,Rejected [REDACTED],40000,0,[REDACTED],[REDACTED]
003Dm0000015xVRIAY,006Dm000001qx74IAA,Contact Sales,Closed Lost,40000,0,[REDACTED],[REDACTED]
003Dm0000015whlIAA,006Dm000001qwj6IAA,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000015wxiIAA,006Dm000001qwu4IAA,Contact Sales,Closed Lost,30000,0,[REDACTED],[REDACTED]
003Dm0000015wzoIAA,006Dm000001qwvqIAA,Contact Sales,Solution Design,250000,0,[REDACTED],[REDACTED]
003Dm0000015wehIAA,006Dm000001qwiDIAQ,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
003Dm0000015wiUIAQ,006Dm000001qwjpIAA,Contact Sales,Qualified Opportunity,,0,[REDACTED],[REDACTED]
0031R00002U4h5bQAB,006Dm000001qwu9IAA,Outbound,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000015wnKIAQ,006Dm000001qwnIIAQ,Contact Sales,Proposal,80000,0,[REDACTED],[REDACTED]
003Dm0000015whgIAA,006Dm000001qwj1IAA,Contact Sales,[REDACTED] Closed Won,2154.6,0,[REDACTED],[REDACTED]
003Dm0000015wdZIAQ,006Dm000001qwhPIAQ,Contact Sales,Qualified Opportunity,,0,[REDACTED],[REDACTED]
003Dm0000015wYyIAI,006Dm000001qwgHIAQ,Contact Sales,Rejected [REDACTED],,0,[REDACTED],[REDACTED]
003Dm0000015weNIAQ,006Dm000001qwhtIAA,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
0031R00002syS4vQAE,0061R00001D268xQAB,Contact Sales,Closed Lost,68700,0,[REDACTED],[REDACTED]
0031R00002syQLzQAM,0061R00001D24ycQAB,Contact Sales,Referred to [REDACTED],50000,0,[REDACTED],[REDACTED]
0031R00002syQPGQA2,0061R00001D250sQAB,Contact Sales,Closed Lost,30000,0,[REDACTED],[REDACTED]
[REDACTED],0061R00001D25U4QAJ,Contact Sales,Closed Lost,70000,0,[REDACTED],[REDACTED]
003Dm0000015xlVIAQ,0061R00001D25U4QAJ,Contact Sales,Closed Lost,70000,0,[REDACTED],[REDACTED]
0031R00002syRpLQAU,0061R00001D25uHQAR,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
0031R00002syN4SQAU,0061R00001D22Q9QAJ,Contact Sales,Development,40000,0,[REDACTED],[REDACTED]
0031R00002syOKYQA2,0061R00001D23OsQAJ,Contact Sales,Rejected [REDACTED],0,0,[REDACTED],[REDACTED]
0031R00002syLM0QAM,0061R00001BCjHRQA1,Contact Sales,Development,[REDACTED],0,[REDACTED],[REDACTED]
0031R00002syOv0QAE,0061R00001D23vrQAB,Contact Sales,[REDACTED] Closed Lost,60000,0,[REDACTED],[REDACTED]
0031R00002syLRKQA2,0061R00001BCjLTQA1,Contact Sales,Proposal,250000,0,[REDACTED],[REDACTED]
0031R00002syGSEQA2,0061R00001BCffyQAD,Contact Sales,Closed Lost,30000,0,[REDACTED],[REDACTED]
0031R00002syIEjQAM,0061R00001BCgvOQAT,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
0031R00002syLR0QAM,0061R00001BCgvOQAT,Contact Sales,Rejected [REDACTED],50000,0,[REDACTED],[REDACTED]
0031R00002syGhGQAU,0061R00001BCfniQAD,Contact Sales,Rejected [REDACTED],28000,0,[REDACTED],[REDACTED]
0031R00002syHSiQAM,0061R00001BCgKDQA1,[REDACTED],Closed Lost,50000,0,[REDACTED],[REDACTED]
0031R00002syCbkQAE,[REDACTED],Contact Sales,Closed Lost,79800,0,[REDACTED],[REDACTED]
0031R00002syBV2QAM,0061R00001BCckgQAD,Contact Sales,Development,[REDACTED],0,[REDACTED],[REDACTED]
0031R00002syAyYQAU,0061R00001BCcbPQAT,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
0031R00002syAiVQAU,0061R00001BCcSwQAL,Contact Sales,Closed Lost,38000,0,[REDACTED],[REDACTED]
0031R00002syCriQAE,0061R00001BCdnlQAD,Contact Sales,[REDACTED] Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
0031R00002syC0oQAE,0061R00001BCdCBQA1,Contact Sales,Closed Lost,80000,0,[REDACTED],[REDACTED]
0031R00002sy7RHQAY,0061R00001BCa1jQAD,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
0031R00002sy9G0QAI,0061R00001BCbNWQA1,Contact Sales,Closed Lost,26000,0,[REDACTED],[REDACTED]
0031R00002sy9aZQAQ,[REDACTED],Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
0031R00002rFmo2QAC,0061R00001BCYxWQAX,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
0031R00002sy5q3QAA,0061R00001BCYxWQAX,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000016BrLIAU,0061R00001BCYxWQAX,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
[REDACTED],0061R00001BCa8kQAD,Contact Sales,Closed Lost,60000,0,[REDACTED],[REDACTED]
0031R00002sy9GtQAI,0061R00001BCbOtQAL,Contact Sales,Qualified Opportunity,,0,[REDACTED],[REDACTED]
0031R00002sy8HNQAY,0061R00001BCajqQAD,Contact Sales,Development,80000,0,[REDACTED],[REDACTED]
0031R00002sy9EOQAY,0061R00001BCbM4QAL,Contact Sales,Development,40000,0,[REDACTED],[REDACTED]
0031R00002rH46iQAC,0061R00001BCUK6QAP,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
0031R00002rH3ToQAK,0061R00001BCTsgQAH,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
0031R00002rH3aRQAS,0061R00001BCTsgQAH,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
0031R00002rH3d6QAC,0061R00001BCTwiQAH,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
0031R00002rH73XQAS,0061R00001BCWGuQAP,Contact Sales,Referred to [REDACTED],40000,0,[REDACTED],[REDACTED]
0031R00002rGyw9QAC,0061R00001BCR3CQAX,Contact Sales,Closed Lost,30000,0,[REDACTED],[REDACTED]
0031R00002rGyy0QAC,0061R00001BCR3CQAX,Contact Sales,Closed Lost,30000,0,[REDACTED],[REDACTED]
0031R00002rGyjPQAS,0061R00001BCQuUQAX,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
[REDACTED],0061R00001BCSQWQA5,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
0031R00002rGyJNQA0,0061R00001BCQbIQAX,Drift,Closed Lost,200000,0,[REDACTED],[REDACTED]
0031R00002rH1CxQAK,0061R00001BCSTfQAP,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
0031R00002syEG5QAM,0061R00001BCSTfQAP,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
0031R00002syNzpQAE,0061R00001BCSTfQAP,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
0031R00002rGyMCQA0,0061R00001BCQcaQAH,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
0031R00002rGyQ8QAK,0061R00001BCQjqQAH,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
0031R00002rH1tmQAC,0061R00001BCSxGQAX,Contact Sales,Development,50000,0,[REDACTED],[REDACTED]
0031R00002rGytoQAC,0061R00001BCR1pQAH,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
0031R00002rH2skQAC,0061R00001BCTdCQAX,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
0031R00002rGtQFQA0,0061R00001BCNIcQAP,Contact Sales,Development,40000,0,[REDACTED],[REDACTED]
0031R00002rGvpgQAC,0061R00001BCP2CQAX,Contact Sales,Closed Lost,40000,0,[REDACTED],[REDACTED]
0031R00002rGti6QAC,0061R00001BCNVbQAP,Contact Sales,Closed Lost,40000,0,[REDACTED],[REDACTED]
0031R00002rGtSpQAK,0061R00001BCNKOQA5,Contact Sales,Closed Won,40000,40000,[REDACTED],[REDACTED]
0031R00002rGtAoQAK,0061R00001BCNDXQA5,Contact Sales,Closed Lost,28800,0,[REDACTED],[REDACTED]
0031R00002rGnNhQAK,0061R00001BCKHlQAP,Contact Sales,Closed Won,34000,34000,[REDACTED],[REDACTED]
003Dm0000032CNyIAM,0061R00001BCKHlQAP,Contact Sales,Closed Won,34000,34000,[REDACTED],[REDACTED]
0031R00002rGmpVQAS,0061R00001BCJtZQAX,Contact Sales,Closed Lost,50000,0,[REDACTED],[REDACTED]
[REDACTED],0061R00001BCKYcQAP,Contact Sales,Closed Won,105000,105000,[REDACTED],[REDACTED]
0031R00002rGqzJQAS,[REDACTED],Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
0031R00002rGqouQAC,0061R00001BCMviQAH,Contact Sales,Rejected [REDACTED],1,0,[REDACTED],[REDACTED]
0031R00002rGn21QAC,0061R00001BCK35QAH,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
003Dm0000031lGsIAI,0061R00001BCK35QAH,Contact Sales,[REDACTED] Closed Won,[REDACTED],0,[REDACTED],[REDACTED]
0031R00002rGakRQAS,0061R00001BCCsKQAX,Contact Sales,Closed Lost,[REDACTED],0,[REDACTED],[REDACTED]
0031R00002rGSAxQAO,0061R00001BC8BIQA1,Contact Sales,Rejected [REDACTED],,0,[REDACTED],[REDACTED]
0031R00002rGSQyQAO,0061R00001BC8HoQAL,Contact Sales,Referred to [REDACTED],[REDACTED],0,[REDACTED],[REDACTED]
0031R00002rGSGZQA4,0061R00001BC8F9QAL,Contact Sales,Solution Design,80000,0,[REDACTED],[REDACTED]
